ticker,date,day_of_week,eps_estimate,eps_actual,eps_surprise,eps_surprise_pct,price_before,price_after,pct_change,jump_label,prior_return_5d,volatility_5d,rsi_5d,macd_diff,sentiment_score,headline,headlines,sentiment,scrape_success,raw_sentiment_score,positive_count,neutral_count,negative_count
AAPL,2022-10-27 16:30:00,3,1.27,1.29,0.02,0.015748031496063,142.71157836914062,153.49380493164062,0.0755525703360275,1,0.0383051191298019,0.0188923855650722,42.85204064054196,1.241687211164051,-0.10558960835138957,,"AAPL: Wedbush Sees Apple as Trade Deal's Biggest Winner | Wedbush: Apple Inc. (NASDAQ:AAPL) Could Face US Pressure, But India Key to Avoiding $3,500 iPhones | Jim Cramer on Apple Inc. (AAPL): “They’ll Have the Best AI” | Apple Inc. (AAPL) Should Be Bought on Weakness, Veteran Investor Says | UBS Reiterates Neutral on Apple (AAPL) as Tariff Talk Sparks iPhone Buying Surge | Why Apple (AAPL) Stock Is Up Today | Famous Investor Suggests That Apple (AAPL) Is Not a Buy | Apple (AAPL) Faces Significant Threat From ChatGPT, Veteran Investor Says | Apple (AAPL) Rated Hold by Loop Capital Amid Tariff and iPhone 17 Buzz | Apple (AAPL) Faces a New Kind of Rival – And Wall Street Is Paying Attention | Apple (AAPL) Suppliers in China Slide on Trump's New Tariff Threats | UBS Maintains Neutral Rating on Apple (AAPL), Keeps $210 PT",negative,Bing,-0.08333333333333333,2,7,3
AAPL,2022-07-28 16:30:00,3,1.16,1.2,0.04,0.0344827586206896,154.86546325683594,159.9439697265625,0.0327930215228435,0,0.0249934662576027,0.0191920229153123,74.04731174685163,0.9323415160133784,-0.10558960835138957,,"AAPL: Wedbush Sees Apple as Trade Deal's Biggest Winner | Wedbush: Apple Inc. (NASDAQ:AAPL) Could Face US Pressure, But India Key to Avoiding $3,500 iPhones | Jim Cramer on Apple Inc. (AAPL): “They’ll Have the Best AI” | Apple Inc. (AAPL) Should Be Bought on Weakness, Veteran Investor Says | UBS Reiterates Neutral on Apple (AAPL) as Tariff Talk Sparks iPhone Buying Surge | Why Apple (AAPL) Stock Is Up Today | Famous Investor Suggests That Apple (AAPL) Is Not a Buy | Apple (AAPL) Faces Significant Threat From ChatGPT, Veteran Investor Says | Apple (AAPL) Rated Hold by Loop Capital Amid Tariff and iPhone 17 Buzz | Apple (AAPL) Faces a New Kind of Rival – And Wall Street Is Paying Attention | Apple (AAPL) Suppliers in China Slide on Trump's New Tariff Threats | UBS Maintains Neutral Rating on Apple (AAPL), Keeps $210 PT",negative,Bing,-0.08333333333333333,2,7,3
AAPL,2022-04-28 16:30:00,3,1.43,1.52,0.09,0.062937062937063,160.81985473632812,154.9330596923828,-0.0366049021347332,0,-0.0647227285294982,0.0187120889875537,53.281691292264775,-1.131879862792016,-0.10558960835138957,,"AAPL: Wedbush Sees Apple as Trade Deal's Biggest Winner | Wedbush: Apple Inc. (NASDAQ:AAPL) Could Face US Pressure, But India Key to Avoiding $3,500 iPhones | Jim Cramer on Apple Inc. (AAPL): “They’ll Have the Best AI” | Apple Inc. (AAPL) Should Be Bought on Weakness, Veteran Investor Says | UBS Reiterates Neutral on Apple (AAPL) as Tariff Talk Sparks iPhone Buying Surge | Why Apple (AAPL) Stock Is Up Today | Famous Investor Suggests That Apple (AAPL) Is Not a Buy | Apple (AAPL) Faces Significant Threat From ChatGPT, Veteran Investor Says | Apple (AAPL) Rated Hold by Loop Capital Amid Tariff and iPhone 17 Buzz | Apple (AAPL) Faces a New Kind of Rival – And Wall Street Is Paying Attention | Apple (AAPL) Suppliers in China Slide on Trump's New Tariff Threats | UBS Maintains Neutral Rating on Apple (AAPL), Keeps $210 PT",negative,Bing,-0.08333333333333333,2,7,3
AAPL,2022-01-27 16:30:00,3,1.89,2.1,0.2100000000000002,0.1111111111111112,156.27691650390625,167.18154907226562,0.0697776281507756,1,-0.0399245418199856,0.0051187102057782,9.477126912757583,-1.8856615264304424,-0.10558960835138957,,"AAPL: Wedbush Sees Apple as Trade Deal's Biggest Winner | Wedbush: Apple Inc. (NASDAQ:AAPL) Could Face US Pressure, But India Key to Avoiding $3,500 iPhones | Jim Cramer on Apple Inc. (AAPL): “They’ll Have the Best AI” | Apple Inc. (AAPL) Should Be Bought on Weakness, Veteran Investor Says | UBS Reiterates Neutral on Apple (AAPL) as Tariff Talk Sparks iPhone Buying Surge | Why Apple (AAPL) Stock Is Up Today | Famous Investor Suggests That Apple (AAPL) Is Not a Buy | Apple (AAPL) Faces Significant Threat From ChatGPT, Veteran Investor Says | Apple (AAPL) Rated Hold by Loop Capital Amid Tariff and iPhone 17 Buzz | Apple (AAPL) Faces a New Kind of Rival – And Wall Street Is Paying Attention | Apple (AAPL) Suppliers in China Slide on Trump's New Tariff Threats | UBS Maintains Neutral Rating on Apple (AAPL), Keeps $210 PT",negative,Bing,-0.08333333333333333,2,7,3
AAPL,2021-10-28 16:30:00,3,1.24,1.24,0.0,0.0,149.53158569335938,146.8167724609375,-0.0181554500330724,0,-0.002720039175914,0.0038594073989415,84.89336079726743,0.8699618945109869,-0.10558960835138957,,"AAPL: Wedbush Sees Apple as Trade Deal's Biggest Winner | Wedbush: Apple Inc. (NASDAQ:AAPL) Could Face US Pressure, But India Key to Avoiding $3,500 iPhones | Jim Cramer on Apple Inc. (AAPL): “They’ll Have the Best AI” | Apple Inc. (AAPL) Should Be Bought on Weakness, Veteran Investor Says | UBS Reiterates Neutral on Apple (AAPL) as Tariff Talk Sparks iPhone Buying Surge | Why Apple (AAPL) Stock Is Up Today | Famous Investor Suggests That Apple (AAPL) Is Not a Buy | Apple (AAPL) Faces Significant Threat From ChatGPT, Veteran Investor Says | Apple (AAPL) Rated Hold by Loop Capital Amid Tariff and iPhone 17 Buzz | Apple (AAPL) Faces a New Kind of Rival – And Wall Street Is Paying Attention | Apple (AAPL) Suppliers in China Slide on Trump's New Tariff Threats | UBS Maintains Neutral Rating on Apple (AAPL), Keeps $210 PT",negative,Bing,-0.08333333333333333,2,7,3
AAPL,2021-07-27 16:30:00,1,1.01,1.3,0.29,0.2871287128712871,143.63189697265625,141.88018798828125,-0.0121958215500591,0,0.0453544311876401,0.0115586249966194,51.25473331738917,-0.2164074751872591,-0.10558960835138957,,"AAPL: Wedbush Sees Apple as Trade Deal's Biggest Winner | Wedbush: Apple Inc. (NASDAQ:AAPL) Could Face US Pressure, But India Key to Avoiding $3,500 iPhones | Jim Cramer on Apple Inc. (AAPL): “They’ll Have the Best AI” | Apple Inc. (AAPL) Should Be Bought on Weakness, Veteran Investor Says | UBS Reiterates Neutral on Apple (AAPL) as Tariff Talk Sparks iPhone Buying Surge | Why Apple (AAPL) Stock Is Up Today | Famous Investor Suggests That Apple (AAPL) Is Not a Buy | Apple (AAPL) Faces Significant Threat From ChatGPT, Veteran Investor Says | Apple (AAPL) Rated Hold by Loop Capital Amid Tariff and iPhone 17 Buzz | Apple (AAPL) Faces a New Kind of Rival – And Wall Street Is Paying Attention | Apple (AAPL) Suppliers in China Slide on Trump's New Tariff Threats | UBS Maintains Neutral Rating on Apple (AAPL), Keeps $210 PT",negative,Bing,-0.08333333333333333,2,7,3
AAPL,2021-04-28 16:30:00,2,0.99,1.4,0.4099999999999999,0.4141414141414141,130.5022430419922,130.40455627441406,-0.0007485447399298,0,0.0098111896783711,0.0107951812322296,51.5006969879428,0.0615175310452138,-0.10558960835138957,,"AAPL: Wedbush Sees Apple as Trade Deal's Biggest Winner | Wedbush: Apple Inc. (NASDAQ:AAPL) Could Face US Pressure, But India Key to Avoiding $3,500 iPhones | Jim Cramer on Apple Inc. (AAPL): “They’ll Have the Best AI” | Apple Inc. (AAPL) Should Be Bought on Weakness, Veteran Investor Says | UBS Reiterates Neutral on Apple (AAPL) as Tariff Talk Sparks iPhone Buying Surge | Why Apple (AAPL) Stock Is Up Today | Famous Investor Suggests That Apple (AAPL) Is Not a Buy | Apple (AAPL) Faces Significant Threat From ChatGPT, Veteran Investor Says | Apple (AAPL) Rated Hold by Loop Capital Amid Tariff and iPhone 17 Buzz | Apple (AAPL) Faces a New Kind of Rival – And Wall Street Is Paying Attention | Apple (AAPL) Suppliers in China Slide on Trump's New Tariff Threats | UBS Maintains Neutral Rating on Apple (AAPL), Keeps $210 PT",negative,Bing,-0.08333333333333333,2,7,3
AAPL,2021-01-27 16:31:00,2,1.41,1.68,0.27,0.1914893617021277,138.5797576904297,133.7315216064453,-0.0349851678541302,0,0.1149511573193882,0.0142141123864256,76.65522674373565,1.1033948614199591,-0.10558960835138957,,"AAPL: Wedbush Sees Apple as Trade Deal's Biggest Winner | Wedbush: Apple Inc. (NASDAQ:AAPL) Could Face US Pressure, But India Key to Avoiding $3,500 iPhones | Jim Cramer on Apple Inc. (AAPL): “They’ll Have the Best AI” | Apple Inc. (AAPL) Should Be Bought on Weakness, Veteran Investor Says | UBS Reiterates Neutral on Apple (AAPL) as Tariff Talk Sparks iPhone Buying Surge | Why Apple (AAPL) Stock Is Up Today | Famous Investor Suggests That Apple (AAPL) Is Not a Buy | Apple (AAPL) Faces Significant Threat From ChatGPT, Veteran Investor Says | Apple (AAPL) Rated Hold by Loop Capital Amid Tariff and iPhone 17 Buzz | Apple (AAPL) Faces a New Kind of Rival – And Wall Street Is Paying Attention | Apple (AAPL) Suppliers in China Slide on Trump's New Tariff Threats | UBS Maintains Neutral Rating on Apple (AAPL), Keeps $210 PT",negative,Bing,-0.08333333333333333,2,7,3
AAPL,2020-10-29 16:32:00,3,0.7,0.73,0.03,0.0428571428571429,112.30110931396484,106.01025390625,-0.0560177494785669,1,-0.0484701865711707,0.0222818628560807,49.23106293378338,-0.5541587899292832,-0.10558960835138957,,"AAPL: Wedbush Sees Apple as Trade Deal's Biggest Winner | Wedbush: Apple Inc. (NASDAQ:AAPL) Could Face US Pressure, But India Key to Avoiding $3,500 iPhones | Jim Cramer on Apple Inc. (AAPL): “They’ll Have the Best AI” | Apple Inc. (AAPL) Should Be Bought on Weakness, Veteran Investor Says | UBS Reiterates Neutral on Apple (AAPL) as Tariff Talk Sparks iPhone Buying Surge | Why Apple (AAPL) Stock Is Up Today | Famous Investor Suggests That Apple (AAPL) Is Not a Buy | Apple (AAPL) Faces Significant Threat From ChatGPT, Veteran Investor Says | Apple (AAPL) Rated Hold by Loop Capital Amid Tariff and iPhone 17 Buzz | Apple (AAPL) Faces a New Kind of Rival – And Wall Street Is Paying Attention | Apple (AAPL) Suppliers in China Slide on Trump's New Tariff Threats | UBS Maintains Neutral Rating on Apple (AAPL), Keeps $210 PT",negative,Bing,-0.08333333333333333,2,7,3
AAPL,2020-07-30 16:33:00,3,0.51,0.65,0.14,0.2745098039215686,93.50332641601562,103.29207611083984,0.1046887856296368,1,-0.0215527177587656,0.028213374296093,59.42658955781099,-0.5307821277876852,-0.10558960835138957,,"AAPL: Wedbush Sees Apple as Trade Deal's Biggest Winner | Wedbush: Apple Inc. (NASDAQ:AAPL) Could Face US Pressure, But India Key to Avoiding $3,500 iPhones | Jim Cramer on Apple Inc. (AAPL): “They’ll Have the Best AI” | Apple Inc. (AAPL) Should Be Bought on Weakness, Veteran Investor Says | UBS Reiterates Neutral on Apple (AAPL) as Tariff Talk Sparks iPhone Buying Surge | Why Apple (AAPL) Stock Is Up Today | Famous Investor Suggests That Apple (AAPL) Is Not a Buy | Apple (AAPL) Faces Significant Threat From ChatGPT, Veteran Investor Says | Apple (AAPL) Rated Hold by Loop Capital Amid Tariff and iPhone 17 Buzz | Apple (AAPL) Faces a New Kind of Rival – And Wall Street Is Paying Attention | Apple (AAPL) Suppliers in China Slide on Trump's New Tariff Threats | UBS Maintains Neutral Rating on Apple (AAPL), Keeps $210 PT",negative,Bing,-0.08333333333333333,2,7,3
TSLA,2025-04-22 16:07:00,1,0.39,0.27,-0.12,-0.3076923076923076,237.97000122070312,250.7400054931641,0.0536622440095611,1,-0.1005032624002445,0.0307171710630024,43.22593598644501,-0.0364937442124073,0.04611607392628988,,"Jim Cramer Says “Tesla (TSLA), the Tech Company, is Much More Powerful than Tesla the Automaker” | Tesla (TSLA) Faces Pressure as Musk Ends Government Advisory Role | Why a Well-Known Analyst Is “Doubling Down” on Tesla (TSLA) | TSLA: Tesla Stock Soars Despite China and Europe Sales Plunge | “Super Focused” Musk Sparks Tesla (TSLA) Stock Rally – Wedbush Reaffirms Outperform | TD Cowen Maintains Buy Rating on Tesla (TSLA) | Does Tesla (TSLA) Offer a Compelling Reward-To-Risk Opportunity? | Tesla, Inc. (TSLA): Jim Cramer Shares Key Catalyst That Could Make Stock Skyrocket | UBS Issues Sell Rating on Tesla (TSLA) – Here’s What’s Driving the Caution | Tesla (TSLA) Sales Sink 49% in Europe Amid Rising Competition, Brand Woes | Tesla (TSLA) Robotaxi Rollout Sparks Uber, Lyft Sell-Off Frenzy | Tesla (TSLA) Rallies as Musk Refocuses on Core Businesses",neutral,Bing,0.08333333333333333,4,5,3
TSLA,2025-01-29 16:12:00,2,0.76,0.73,-0.03,-0.0394736842105263,389.1000061035156,400.2799987792969,0.0287329542544569,0,-0.0625964839250508,0.0105754579301404,25.86370477957849,-4.30698365608374,0.04611607392628988,,"Jim Cramer Says “Tesla (TSLA), the Tech Company, is Much More Powerful than Tesla the Automaker” | Tesla, Inc. (TSLA) Set to Launch Robotaxi Service in Austin on June 12: Bloomberg News | Tesla (TSLA) Faces Pressure as Musk Ends Government Advisory Role | Why a Well-Known Analyst Is “Doubling Down” on Tesla (TSLA) | TSLA: Tesla Stock Soars Despite China and Europe Sales Plunge | “Super Focused” Musk Sparks Tesla (TSLA) Stock Rally – Wedbush Reaffirms Outperform | TD Cowen Maintains Buy Rating on Tesla (TSLA) | Does Tesla (TSLA) Offer a Compelling Reward-To-Risk Opportunity? | Tesla, Inc. (TSLA): Jim Cramer Shares Key Catalyst That Could Make Stock Skyrocket | Tesla (TSLA) Sales Sink 49% in Europe Amid Rising Competition, Brand Woes | Tesla (TSLA) Robotaxi Rollout Sparks Uber, Lyft Sell-Off Frenzy | Tesla (TSLA) Rallies as Musk Refocuses on Core Businesses",neutral,Bing,0.08333333333333333,4,5,3
TSLA,2024-10-23 16:07:00,2,0.58,0.72,0.14,0.2413793103448276,213.6499938964844,260.4800109863281,0.2191903507029041,1,-0.0072359381235804,0.0060187995454393,15.359139026992182,-3.1406093613530013,0.04611607392628988,,"Jim Cramer Says “Tesla (TSLA), the Tech Company, is Much More Powerful than Tesla the Automaker” | Tesla (TSLA) Faces Pressure as Musk Ends Government Advisory Role | Why a Well-Known Analyst Is “Doubling Down” on Tesla (TSLA) | TSLA: Tesla Stock Soars Despite China and Europe Sales Plunge | “Super Focused” Musk Sparks Tesla (TSLA) Stock Rally – Wedbush Reaffirms Outperform | TD Cowen Maintains Buy Rating on Tesla (TSLA) | Does Tesla (TSLA) Offer a Compelling Reward-To-Risk Opportunity? | Tesla, Inc. (TSLA): Jim Cramer Shares Key Catalyst That Could Make Stock Skyrocket | UBS Issues Sell Rating on Tesla (TSLA) – Here’s What’s Driving the Caution | Tesla (TSLA) Sales Sink 49% in Europe Amid Rising Competition, Brand Woes | Tesla (TSLA) Robotaxi Rollout Sparks Uber, Lyft Sell-Off Frenzy | Tesla (TSLA) Rallies as Musk Refocuses on Core Businesses",neutral,Bing,0.08333333333333333,4,5,3
